#: table_doi: 10.17182/hepdata.146722.v1/t2
#: name: Table 2
#: description: $v_{3}\{2\}$ versus $\eta$ for $x^{\pm}$ in $\mathrm{Pb}-\mathrm{Pb}$ at $\sqrt{s_{\mathrm{NN}}}=5.023\,\mathrm{Te\!V}$ 
#: data_file: tab2.yaml
#: keyword reactions: PB PB --> CHARGED
#: keyword observables: V_3_2 | V_3_2 | V_3_2 | V_3_2 | V_3_2 | V_3_2 | V_3_2
#: keyword cmenergies: 5023
#: keyword phrases: Anisotropic azimuth flow | Multi-particle correlation | Pseudorapidity separation | Anisotropic azimuth flow | Multi-particle correlation | Pseudorapidity separation | Anisotropic azimuth flow | Multi-particle correlation | Pseudorapidity separation | Anisotropic azimuth flow | Multi-particle correlation | Pseudorapidity separation | Anisotropic azimuth flow | Multi-particle correlation | Pseudorapidity separation | Anisotropic azimuth flow | Multi-particle correlation | Pseudorapidity separation | Anisotropic azimuth flow | Multi-particle correlation | Pseudorapidity separation | Pseudorapidity Dependence
#: PARTICLE,,,CHARGED
#: HARMONIC,,,3
#: CORRELATOR,,,2
#: ETARAP GAP,,,(0.8, 2.6)
#: CENTRALITY [PCT],,,0 TO 5
ETARAP,ETARAP LOW,ETARAP HIGH,V_3_2,stat +,stat -,sys +,sys -
3.48,3.36,3.6,0.0127,0.0004,-0.0004,0.0007,-0.0007
3.7199999999999998,3.6,3.84,0.0127,0.0004,-0.0004,0.0008,-0.0008
3.96,3.84,4.08,0.0123,0.0002,-0.0002,0.0008,-0.0008
4.2,4.08,4.32,0.0118,0.0003,-0.0003,0.0007,-0.0007
4.4399999999999995,4.32,4.56,0.0107,0.0002,-0.0002,0.0007,-0.0007
4.68,4.56,4.8,0.0102,0.0003,-0.0003,0.0007,-0.0007

#: PARTICLE,,,CHARGED
#: HARMONIC,,,3
#: CORRELATOR,,,2
#: ETARAP GAP,,,(0.8, 2.6)
#: CENTRALITY [PCT],,,5 TO 10
ETARAP,ETARAP LOW,ETARAP HIGH,V_3_2,stat +,stat -,sys +,sys -
-3.24,-3.36,-3.12,0.0157,0.0002,-0.0002,0.0011,-0.0011
-3.0,-3.12,-2.88,0.0161,0.0002,-0.0002,0.001,-0.001
-2.76,-2.88,-2.64,0.0162,0.0002,-0.0002,0.0009,-0.0009
-2.52,-2.64,-2.4,0.0167,0.0002,-0.0002,0.0008,-0.0008
-2.2800000000000002,-2.4,-2.16,0.0165,0.0002,-0.0002,0.0008,-0.0008
-2.04,-2.16,-1.92,0.0188,0.0001,-0.0001,0.0009,-0.0009
-1.7999999999999998,-1.92,-1.68,0.018,0.0002,-0.0002,0.001,-0.001
-1.08,-1.2,-0.96,0.0188,0.0005,-0.0005,0.0006,-0.0006
-0.84,-0.96,-0.72,0.0197,0.0001,-0.0001,0.0006,-0.0006
-0.6,-0.72,-0.48,0.0203,0.0002,-0.0002,0.0006,-0.0006
-0.36,-0.48,-0.24,0.0209,0.0001,-0.0001,0.0006,-0.0006
-0.12,-0.24,0.0,0.0215,0.0002,-0.0002,0.0006,-0.0006
0.11999999999999966,-2.22e-16,0.23999999999999955,0.0215,0.0002,-0.0002,0.0006,-0.0006
0.36,0.24,0.48,0.0209,0.0001,-0.0001,0.0006,-0.0006
0.6,0.48,0.72,0.0203,0.0002,-0.0002,0.0006,-0.0006
0.84,0.72,0.96,0.0197,0.0001,-0.0001,0.0006,-0.0006
1.08,0.96,1.2,0.0188,0.0005,-0.0005,0.0006,-0.0006
1.7999999999999998,1.68,1.92,0.018,0.0002,-0.0002,0.0009,-0.0009
2.04,1.92,2.16,0.0188,0.0001,-0.0001,0.0009,-0.0009
2.2800000000000002,2.16,2.4,0.0165,0.0002,-0.0002,0.0008,-0.0008
2.52,2.4,2.64,0.0167,0.0002,-0.0002,0.0008,-0.0008
2.76,2.64,2.88,0.0162,0.0002,-0.0002,0.0007,-0.0007
3.0,2.88,3.12,0.0161,0.0002,-0.0002,0.0007,-0.0007
3.24,3.12,3.36,0.0157,0.0002,-0.0002,0.0007,-0.0007
3.48,3.36,3.6,0.0157,0.0005,-0.0005,0.0007,-0.0007
3.7199999999999998,3.6,3.84,0.0156,0.0003,-0.0003,0.0008,-0.0008
3.96,3.84,4.08,0.0144,0.0003,-0.0003,0.0007,-0.0007
4.2,4.08,4.32,0.0138,0.0005,-0.0005,0.0007,-0.0007
4.4399999999999995,4.32,4.56,0.0123,0.0003,-0.0003,0.0007,-0.0007
4.68,4.56,4.8,0.0121,0.0003,-0.0003,0.0007,-0.0007

#: PARTICLE,,,CHARGED
#: HARMONIC,,,3
#: CORRELATOR,,,2
#: ETARAP GAP,,,(0.8, 2.6)
#: CENTRALITY [PCT],,,10 TO 20
ETARAP,ETARAP LOW,ETARAP HIGH,V_3_2,stat +,stat -,sys +,sys -
-3.24,-3.36,-3.12,0.0176,0.0002,-0.0002,0.0012,-0.0012
-3.0,-3.12,-2.88,0.0173,0.0001,-0.0001,0.001,-0.001
-2.76,-2.88,-2.64,0.0179,0.0002,-0.0002,0.0009,-0.0009
-2.52,-2.64,-2.4,0.018,0.0001,-0.0001,0.0008,-0.0008
-2.2800000000000002,-2.4,-2.16,0.0186,0.0001,-0.0001,0.0008,-0.0008
-2.04,-2.16,-1.92,0.0202,0.0001,-0.0001,0.0009,-0.0009
-1.7999999999999998,-1.92,-1.68,0.0199,0.0002,-0.0002,0.001,-0.001
-1.08,-1.2,-0.96,0.0225,0.0005,-0.0005,0.0005,-0.0005
-0.84,-0.96,-0.72,0.02248,8e-05,-8e-05,0.00049,-0.00049
-0.6,-0.72,-0.48,0.0228,0.0001,-0.0001,0.0005,-0.0005
-0.36,-0.48,-0.24,0.0235,0.0001,-0.0001,0.0005,-0.0005
-0.12,-0.24,0.0,0.0244,0.0001,-0.0001,0.0005,-0.0005
0.11999999999999966,-2.22e-16,0.23999999999999955,0.0244,0.0001,-0.0001,0.0005,-0.0005
0.36,0.24,0.48,0.0235,0.0001,-0.0001,0.0005,-0.0005
0.6,0.48,0.72,0.0228,0.0001,-0.0001,0.0005,-0.0005
0.84,0.72,0.96,0.02248,8e-05,-8e-05,0.00049,-0.00049
1.08,0.96,1.2,0.0225,0.0005,-0.0005,0.0005,-0.0005
1.7999999999999998,1.68,1.92,0.0199,0.0002,-0.0002,0.0009,-0.0009
2.04,1.92,2.16,0.0202,0.0001,-0.0001,0.0009,-0.0009
2.2800000000000002,2.16,2.4,0.0186,0.0001,-0.0001,0.0008,-0.0008
2.52,2.4,2.64,0.018,0.0001,-0.0001,0.0008,-0.0008
2.76,2.64,2.88,0.0179,0.0002,-0.0002,0.0008,-0.0008
3.0,2.88,3.12,0.0173,0.0001,-0.0001,0.0007,-0.0007
3.24,3.12,3.36,0.0176,0.0002,-0.0002,0.0008,-0.0008
3.48,3.36,3.6,0.0176,0.0002,-0.0002,0.0008,-0.0008
3.7199999999999998,3.6,3.84,0.0165,0.0003,-0.0003,0.0008,-0.0008
3.96,3.84,4.08,0.0154,0.0002,-0.0002,0.0007,-0.0007
4.2,4.08,4.32,0.0151,0.0003,-0.0003,0.0008,-0.0008
4.4399999999999995,4.32,4.56,0.0142,0.0003,-0.0003,0.0008,-0.0008
4.68,4.56,4.8,0.0134,0.0002,-0.0002,0.0007,-0.0007

#: PARTICLE,,,CHARGED
#: HARMONIC,,,3
#: CORRELATOR,,,2
#: ETARAP GAP,,,(0.8, 2.6)
#: CENTRALITY [PCT],,,20 TO 30
ETARAP,ETARAP LOW,ETARAP HIGH,V_3_2,stat +,stat -,sys +,sys -
-3.24,-3.36,-3.12,0.0194,0.0002,-0.0002,0.0014,-0.0014
-3.0,-3.12,-2.88,0.0196,0.0003,-0.0003,0.0012,-0.0012
-2.76,-2.88,-2.64,0.0192,0.0002,-0.0002,0.001,-0.001
-2.52,-2.64,-2.4,0.0199,0.0002,-0.0002,0.001,-0.001
-2.2800000000000002,-2.4,-2.16,0.0205,0.0002,-0.0002,0.0009,-0.0009
-2.04,-2.16,-1.92,0.0214,0.0001,-0.0001,0.001,-0.001
-1.7999999999999998,-1.92,-1.68,0.022,0.0002,-0.0002,0.0012,-0.0012
-1.08,-1.2,-0.96,0.0243,0.0005,-0.0005,0.0005,-0.0005
-0.84,-0.96,-0.72,0.0246,0.0001,-0.0001,0.0005,-0.0005
-0.6,-0.72,-0.48,0.0253,0.0002,-0.0002,0.0005,-0.0005
-0.36,-0.48,-0.24,0.0263,0.0002,-0.0002,0.0005,-0.0005
-0.12,-0.24,0.0,0.0271,0.0002,-0.0002,0.0005,-0.0005
0.11999999999999966,-2.22e-16,0.23999999999999955,0.0271,0.0002,-0.0002,0.0005,-0.0005
0.36,0.24,0.48,0.0263,0.0002,-0.0002,0.0005,-0.0005
0.6,0.48,0.72,0.0253,0.0002,-0.0002,0.0005,-0.0005
0.84,0.72,0.96,0.0246,0.0001,-0.0001,0.0005,-0.0005
1.08,0.96,1.2,0.0243,0.0005,-0.0005,0.0005,-0.0005
1.7999999999999998,1.68,1.92,0.022,0.0002,-0.0002,0.0011,-0.0011
2.04,1.92,2.16,0.0214,0.0001,-0.0001,0.001,-0.001
2.2800000000000002,2.16,2.4,0.0205,0.0002,-0.0002,0.001,-0.001
2.52,2.4,2.64,0.0199,0.0002,-0.0002,0.0009,-0.0009
2.76,2.64,2.88,0.0192,0.0002,-0.0002,0.0009,-0.0009
3.0,2.88,3.12,0.0196,0.0003,-0.0003,0.0009,-0.0009
3.24,3.12,3.36,0.0194,0.0002,-0.0002,0.0009,-0.0009
3.48,3.36,3.6,0.019,0.0004,-0.0004,0.0009,-0.0009
3.7199999999999998,3.6,3.84,0.0171,0.0005,-0.0005,0.0008,-0.0008
3.96,3.84,4.08,0.0164,0.0003,-0.0003,0.0008,-0.0008
4.2,4.08,4.32,0.0169,0.0003,-0.0003,0.0009,-0.0009
4.4399999999999995,4.32,4.56,0.0157,0.0004,-0.0004,0.0009,-0.0009
4.68,4.56,4.8,0.0143,0.0003,-0.0003,0.0008,-0.0008

#: PARTICLE,,,CHARGED
#: HARMONIC,,,3
#: CORRELATOR,,,2
#: ETARAP GAP,,,(0.8, 2.6)
#: CENTRALITY [PCT],,,30 TO 40
ETARAP,ETARAP LOW,ETARAP HIGH,V_3_2,stat +,stat -,sys +,sys -
-3.24,-3.36,-3.12,0.0202,0.0002,-0.0002,0.0015,-0.0015
-3.0,-3.12,-2.88,0.0208,0.0004,-0.0004,0.0014,-0.0014
-2.76,-2.88,-2.64,0.0199,0.0003,-0.0003,0.0012,-0.0012
-2.52,-2.64,-2.4,0.0211,0.0004,-0.0004,0.0011,-0.0011
-2.2800000000000002,-2.4,-2.16,0.021,0.0004,-0.0004,0.0011,-0.0011
-2.04,-2.16,-1.92,0.0228,0.0003,-0.0003,0.0012,-0.0012
-1.7999999999999998,-1.92,-1.68,0.0225,0.0004,-0.0004,0.0013,-0.0013
-1.08,-1.2,-0.96,0.0229,0.0008,-0.0008,0.0005,-0.0005
-0.84,-0.96,-0.72,0.0263,0.0001,-0.0001,0.0006,-0.0006
-0.6,-0.72,-0.48,0.0267,0.0002,-0.0002,0.0006,-0.0006
-0.36,-0.48,-0.24,0.0276,0.0002,-0.0002,0.0006,-0.0006
-0.12,-0.24,0.0,0.0293,0.0002,-0.0002,0.0007,-0.0007
0.11999999999999966,-2.22e-16,0.23999999999999955,0.0293,0.0002,-0.0002,0.0007,-0.0007
0.36,0.24,0.48,0.0276,0.0002,-0.0002,0.0006,-0.0006
0.6,0.48,0.72,0.0267,0.0002,-0.0002,0.0006,-0.0006
0.84,0.72,0.96,0.0263,0.0001,-0.0001,0.0006,-0.0006
1.08,0.96,1.2,0.0229,0.0008,-0.0008,0.0005,-0.0005
1.7999999999999998,1.68,1.92,0.0225,0.0004,-0.0004,0.0013,-0.0013
2.04,1.92,2.16,0.0228,0.0003,-0.0003,0.0012,-0.0012
2.2800000000000002,2.16,2.4,0.021,0.0004,-0.0004,0.0011,-0.0011
2.52,2.4,2.64,0.0211,0.0004,-0.0004,0.0011,-0.0011
2.76,2.64,2.88,0.0199,0.0003,-0.0003,0.001,-0.001
3.0,2.88,3.12,0.0208,0.0004,-0.0004,0.0011,-0.0011
3.24,3.12,3.36,0.0202,0.0002,-0.0002,0.0011,-0.0011
3.48,3.36,3.6,0.0189,0.0006,-0.0006,0.001,-0.001
3.7199999999999998,3.6,3.84,0.0187,0.0005,-0.0005,0.001,-0.001
3.96,3.84,4.08,0.0177,0.0004,-0.0004,0.001,-0.001
4.2,4.08,4.32,0.016,0.0006,-0.0006,0.0009,-0.0009
4.4399999999999995,4.32,4.56,0.016,0.0004,-0.0004,0.001,-0.001
4.68,4.56,4.8,0.0148,0.0004,-0.0004,0.0009,-0.0009

#: PARTICLE,,,CHARGED
#: HARMONIC,,,3
#: CORRELATOR,,,2
#: ETARAP GAP,,,(0.8, 2.6)
#: CENTRALITY [PCT],,,40 TO 50
ETARAP,ETARAP LOW,ETARAP HIGH,V_3_2,stat +,stat -,sys +,sys -
-3.24,-3.36,-3.12,0.0197,0.0004,-0.0004,0.0016,-0.0016
-3.0,-3.12,-2.88,0.0208,0.0003,-0.0003,0.0015,-0.0015
-2.76,-2.88,-2.64,0.0169,0.0004,-0.0004,0.0011,-0.0011
-2.52,-2.64,-2.4,0.0193,0.0003,-0.0003,0.0011,-0.0011
-2.2800000000000002,-2.4,-2.16,0.0202,0.0003,-0.0003,0.0011,-0.0011
-2.04,-2.16,-1.92,0.0203,0.0005,-0.0005,0.0012,-0.0012
-1.7999999999999998,-1.92,-1.68,0.0222,0.0005,-0.0005,0.0014,-0.0014
-1.08,-1.2,-0.96,0.028,0.0011,-0.0011,0.0006,-0.0006
-0.84,-0.96,-0.72,0.0256,0.0002,-0.0002,0.0005,-0.0005
-0.6,-0.72,-0.48,0.0265,0.0004,-0.0004,0.0006,-0.0006
-0.36,-0.48,-0.24,0.0279,0.0004,-0.0004,0.0006,-0.0006
-0.12,-0.24,0.0,0.0296,0.0004,-0.0004,0.0006,-0.0006
0.11999999999999966,-2.22e-16,0.23999999999999955,0.0296,0.0004,-0.0004,0.0006,-0.0006
0.36,0.24,0.48,0.0279,0.0004,-0.0004,0.0006,-0.0006
0.6,0.48,0.72,0.0265,0.0004,-0.0004,0.0006,-0.0006
0.84,0.72,0.96,0.0256,0.0002,-0.0002,0.0005,-0.0005
1.08,0.96,1.2,0.028,0.0011,-0.0011,0.0006,-0.0006
1.7999999999999998,1.68,1.92,0.0222,0.0005,-0.0005,0.0013,-0.0013
2.04,1.92,2.16,0.0203,0.0005,-0.0005,0.0012,-0.0012
2.2800000000000002,2.16,2.4,0.0202,0.0003,-0.0003,0.0012,-0.0012
2.52,2.4,2.64,0.0193,0.0003,-0.0003,0.0011,-0.0011
2.76,2.64,2.88,0.0169,0.0004,-0.0004,0.0009,-0.0009
3.0,2.88,3.12,0.0208,0.0003,-0.0003,0.0012,-0.0012
3.24,3.12,3.36,0.0197,0.0004,-0.0004,0.0011,-0.0011
3.48,3.36,3.6,0.019,0.001,-0.001,0.001,-0.001
3.7199999999999998,3.6,3.84,0.016,0.001,-0.001,0.001,-0.001
3.96,3.84,4.08,0.0157,0.0006,-0.0006,0.0009,-0.0009
4.2,4.08,4.32,0.015,0.0006,-0.0006,0.0009,-0.0009
4.4399999999999995,4.32,4.56,0.0156,0.0007,-0.0007,0.001,-0.001
4.68,4.56,4.8,0.0155,0.0009,-0.0009,0.001,-0.001

#: PARTICLE,,,CHARGED
#: HARMONIC,,,3
#: CORRELATOR,,,2
#: ETARAP GAP,,,(0.8, 2.6)
#: CENTRALITY [PCT],,,50 TO 60
ETARAP,ETARAP LOW,ETARAP HIGH,V_3_2,stat +,stat -,sys +,sys -
-3.24,-3.36,-3.12,0.018,0.001,-0.001,0.002,-0.002
-3.0,-3.12,-2.88,0.019,0.0009,-0.0009,0.0015,-0.0015
-2.76,-2.88,-2.64,0.018,0.001,-0.001,0.001,-0.001
-2.52,-2.64,-2.4,0.019,0.001,-0.001,0.001,-0.001
-2.2800000000000002,-2.4,-2.16,0.021,0.002,-0.002,0.001,-0.001
-2.04,-2.16,-1.92,0.02,0.001,-0.001,0.001,-0.001
-1.7999999999999998,-1.92,-1.68,0.022,0.002,-0.002,0.002,-0.002
-1.08,-1.2,-0.96,0.0191,0.003,-0.003,0.0005,-0.0005
-0.84,-0.96,-0.72,0.0245,0.0007,-0.0007,0.0007,-0.0007
-0.6,-0.72,-0.48,0.0274,0.0012,-0.0012,0.0007,-0.0007
-0.36,-0.48,-0.24,0.0299,0.001,-0.001,0.0008,-0.0008
-0.12,-0.24,0.0,0.0323,0.0012,-0.0012,0.0009,-0.0009
0.11999999999999966,-2.22e-16,0.23999999999999955,0.0323,0.0012,-0.0012,0.0009,-0.0009
0.36,0.24,0.48,0.0299,0.001,-0.001,0.0008,-0.0008
0.6,0.48,0.72,0.0274,0.0012,-0.0012,0.0007,-0.0007
0.84,0.72,0.96,0.0245,0.0007,-0.0007,0.0007,-0.0007
1.08,0.96,1.2,0.0191,0.003,-0.003,0.0005,-0.0005
1.7999999999999998,1.68,1.92,0.022,0.002,-0.002,0.002,-0.002
2.04,1.92,2.16,0.02,0.001,-0.001,0.001,-0.001
2.2800000000000002,2.16,2.4,0.021,0.002,-0.002,0.002,-0.002
2.52,2.4,2.64,0.019,0.001,-0.001,0.001,-0.001
2.76,2.64,2.88,0.018,0.001,-0.001,0.001,-0.001
3.0,2.88,3.12,0.019,0.0009,-0.0009,0.0013,-0.0013
3.24,3.12,3.36,0.018,0.001,-0.001,0.001,-0.001
3.48,3.36,3.6,0.019,0.002,-0.002,0.001,-0.001
3.7199999999999998,3.6,3.84,0.019,0.002,-0.002,0.001,-0.001
3.96,3.84,4.08,0.017,0.002,-0.002,0.001,-0.001
4.2,4.08,4.32,0.016,0.002,-0.002,0.001,-0.001
4.4399999999999995,4.32,4.56,0.016,0.002,-0.002,0.001,-0.001
4.68,4.56,4.8,0.013,0.002,-0.002,0.001,-0.001

