#: table_doi: 10.17182/hepdata.146722.v1/t3
#: name: Table 3
#: description: $v_{4}\{2\}$ versus $\eta$ for $x^{\pm}$ in $\mathrm{Pb}-\mathrm{Pb}$ at $\sqrt{s_{\mathrm{NN}}}=5.023\,\mathrm{Te\!V}$ 
#: data_file: tab3.yaml
#: keyword reactions: PB PB --> CHARGED
#: keyword observables: V_4_2 | V_4_2 | V_4_2 | V_4_2 | V_4_2 | V_4_2
#: keyword cmenergies: 5023
#: keyword phrases: Anisotropic azimuth flow | Multi-particle correlation | Pseudorapidity separation | Anisotropic azimuth flow | Multi-particle correlation | Pseudorapidity separation | Anisotropic azimuth flow | Multi-particle correlation | Pseudorapidity separation | Anisotropic azimuth flow | Multi-particle correlation | Pseudorapidity separation | Anisotropic azimuth flow | Multi-particle correlation | Pseudorapidity separation | Anisotropic azimuth flow | Multi-particle correlation | Pseudorapidity separation | Pseudorapidity Dependence
#: PARTICLE,,,CHARGED
#: HARMONIC,,,4
#: CORRELATOR,,,2
#: ETARAP GAP,,,(0.8, 2.6)
#: CENTRALITY [PCT],,,0 TO 5
ETARAP,ETARAP LOW,ETARAP HIGH,V_4_2,stat +,stat -,sys +,sys -
3.96,3.84,4.08,0.0073,0.0006,-0.0006,0.0006,-0.0006
4.2,4.08,4.32,0.0084,0.0007,-0.0007,0.0007,-0.0007
4.4399999999999995,4.32,4.56,0.0051,0.0005,-0.0005,0.0005,-0.0005
4.68,4.56,4.8,0.0074,0.0008,-0.0008,0.0007,-0.0007

#: PARTICLE,,,CHARGED
#: HARMONIC,,,4
#: CORRELATOR,,,2
#: ETARAP GAP,,,(0.8, 2.6)
#: CENTRALITY [PCT],,,5 TO 10
ETARAP,ETARAP LOW,ETARAP HIGH,V_4_2,stat +,stat -,sys +,sys -
-3.24,-3.36,-3.12,0.0113,0.0008,-0.0008,0.0012,-0.0012
-3.0,-3.12,-2.88,0.0101,0.0004,-0.0004,0.001,-0.001
-2.76,-2.88,-2.64,0.0101,0.0004,-0.0004,0.0009,-0.0009
-2.52,-2.64,-2.4,0.0096,0.0005,-0.0005,0.0009,-0.0009
-2.2800000000000002,-2.4,-2.16,0.0092,0.0006,-0.0006,0.0008,-0.0008
-2.04,-2.16,-1.92,0.0103,0.0004,-0.0004,0.001,-0.001
-1.7999999999999998,-1.92,-1.68,0.0096,0.0006,-0.0006,0.001,-0.001
-1.08,-1.2,-0.96,0.0085,0.0012,-0.0012,0.0004,-0.0004
-0.84,-0.96,-0.72,0.0102,0.0002,-0.0002,0.0005,-0.0005
-0.6,-0.72,-0.48,0.0109,0.0003,-0.0003,0.0006,-0.0006
-0.36,-0.48,-0.24,0.0113,0.0003,-0.0003,0.0006,-0.0006
-0.12,-0.24,0.0,0.0127,0.0005,-0.0005,0.0007,-0.0007
0.11999999999999966,-2.22e-16,0.23999999999999955,0.0127,0.0005,-0.0005,0.0007,-0.0007
0.36,0.24,0.48,0.0113,0.0003,-0.0003,0.0006,-0.0006
0.6,0.48,0.72,0.0109,0.0003,-0.0003,0.0006,-0.0006
0.84,0.72,0.96,0.0102,0.0002,-0.0002,0.0005,-0.0005
1.08,0.96,1.2,0.0085,0.0012,-0.0012,0.0004,-0.0004
1.7999999999999998,1.68,1.92,0.0096,0.0006,-0.0006,0.0009,-0.0009
2.04,1.92,2.16,0.0103,0.0004,-0.0004,0.001,-0.001
2.2800000000000002,2.16,2.4,0.0092,0.0006,-0.0006,0.0009,-0.0009
2.52,2.4,2.64,0.0096,0.0005,-0.0005,0.0009,-0.0009
2.76,2.64,2.88,0.0101,0.0004,-0.0004,0.0009,-0.0009
3.0,2.88,3.12,0.0101,0.0004,-0.0004,0.0009,-0.0009
3.24,3.12,3.36,0.0113,0.0008,-0.0008,0.001,-0.001
3.48,3.36,3.6,0.0106,0.0008,-0.0008,0.0009,-0.0009
3.7199999999999998,3.6,3.84,0.0088,0.0007,-0.0007,0.0008,-0.0008
3.96,3.84,4.08,0.009,0.001,-0.001,0.0008,-0.0008
4.2,4.08,4.32,0.0099,0.0009,-0.0009,0.0009,-0.0009
4.4399999999999995,4.32,4.56,0.0059,0.0006,-0.0006,0.0005,-0.0005
4.68,4.56,4.8,0.006,0.0009,-0.0009,0.0006,-0.0006

#: PARTICLE,,,CHARGED
#: HARMONIC,,,4
#: CORRELATOR,,,2
#: ETARAP GAP,,,(0.8, 2.6)
#: CENTRALITY [PCT],,,10 TO 20
ETARAP,ETARAP LOW,ETARAP HIGH,V_4_2,stat +,stat -,sys +,sys -
-3.24,-3.36,-3.12,0.0104,0.0004,-0.0004,0.001,-0.001
-3.0,-3.12,-2.88,0.0107,0.0006,-0.0006,0.0009,-0.0009
-2.76,-2.88,-2.64,0.0107,0.0004,-0.0004,0.0009,-0.0009
-2.52,-2.64,-2.4,0.0103,0.0005,-0.0005,0.0008,-0.0008
-2.2800000000000002,-2.4,-2.16,0.0094,0.0003,-0.0003,0.0007,-0.0007
-2.04,-2.16,-1.92,0.0108,0.0003,-0.0003,0.0009,-0.0009
-1.7999999999999998,-1.92,-1.68,0.0106,0.0005,-0.0005,0.001,-0.001
-1.08,-1.2,-0.96,0.0115,0.001,-0.001,0.0007,-0.0007
-0.84,-0.96,-0.72,0.011,0.0001,-0.0001,0.0006,-0.0006
-0.6,-0.72,-0.48,0.0119,0.0003,-0.0003,0.0007,-0.0007
-0.36,-0.48,-0.24,0.0125,0.0003,-0.0003,0.0007,-0.0007
-0.12,-0.24,0.0,0.0132,0.0003,-0.0003,0.0008,-0.0008
0.11999999999999966,-2.22e-16,0.23999999999999955,0.0132,0.0003,-0.0003,0.0008,-0.0008
0.36,0.24,0.48,0.0125,0.0003,-0.0003,0.0007,-0.0007
0.6,0.48,0.72,0.0119,0.0003,-0.0003,0.0007,-0.0007
0.84,0.72,0.96,0.011,0.0001,-0.0001,0.0006,-0.0006
1.08,0.96,1.2,0.0115,0.001,-0.001,0.0007,-0.0007
1.7999999999999998,1.68,1.92,0.0106,0.0005,-0.0005,0.0009,-0.0009
2.04,1.92,2.16,0.0108,0.0003,-0.0003,0.0009,-0.0009
2.2800000000000002,2.16,2.4,0.0094,0.0003,-0.0003,0.0008,-0.0008
2.52,2.4,2.64,0.0103,0.0005,-0.0005,0.0008,-0.0008
2.76,2.64,2.88,0.0107,0.0004,-0.0004,0.0008,-0.0008
3.0,2.88,3.12,0.0107,0.0006,-0.0006,0.0008,-0.0008
3.24,3.12,3.36,0.0104,0.0004,-0.0004,0.0008,-0.0008
3.48,3.36,3.6,0.0094,0.001,-0.001,0.0007,-0.0007
3.7199999999999998,3.6,3.84,0.0082,0.0007,-0.0007,0.0006,-0.0006
3.96,3.84,4.08,0.009,0.0006,-0.0006,0.0007,-0.0007
4.2,4.08,4.32,0.0081,0.0007,-0.0007,0.0006,-0.0006
4.4399999999999995,4.32,4.56,0.0069,0.0007,-0.0007,0.0006,-0.0006
4.68,4.56,4.8,0.0067,0.0007,-0.0007,0.0005,-0.0005

#: PARTICLE,,,CHARGED
#: HARMONIC,,,4
#: CORRELATOR,,,2
#: ETARAP GAP,,,(0.8, 2.6)
#: CENTRALITY [PCT],,,20 TO 30
ETARAP,ETARAP LOW,ETARAP HIGH,V_4_2,stat +,stat -,sys +,sys -
-3.24,-3.36,-3.12,0.0104,0.0005,-0.0005,0.0011,-0.0011
-3.0,-3.12,-2.88,0.0109,0.0005,-0.0005,0.001,-0.001
-2.76,-2.88,-2.64,0.0117,0.0005,-0.0005,0.001,-0.001
-2.52,-2.64,-2.4,0.01,0.0005,-0.0005,0.0008,-0.0008
-2.2800000000000002,-2.4,-2.16,0.0097,0.0006,-0.0006,0.0008,-0.0008
-2.04,-2.16,-1.92,0.0119,0.0003,-0.0003,0.0011,-0.0011
-1.7999999999999998,-1.92,-1.68,0.0115,0.0005,-0.0005,0.0011,-0.0011
-1.08,-1.2,-0.96,0.0113,0.0015,-0.0015,0.0007,-0.0007
-0.84,-0.96,-0.72,0.0129,0.0003,-0.0003,0.0008,-0.0008
-0.6,-0.72,-0.48,0.0134,0.0004,-0.0004,0.0008,-0.0008
-0.36,-0.48,-0.24,0.0136,0.0003,-0.0003,0.0008,-0.0008
-0.12,-0.24,0.0,0.0146,0.0005,-0.0005,0.0009,-0.0009
0.11999999999999966,-2.22e-16,0.23999999999999955,0.0146,0.0005,-0.0005,0.0009,-0.0009
0.36,0.24,0.48,0.0136,0.0003,-0.0003,0.0008,-0.0008
0.6,0.48,0.72,0.0134,0.0004,-0.0004,0.0008,-0.0008
0.84,0.72,0.96,0.0129,0.0003,-0.0003,0.0008,-0.0008
1.08,0.96,1.2,0.0113,0.0015,-0.0015,0.0007,-0.0007
1.7999999999999998,1.68,1.92,0.0115,0.0005,-0.0005,0.001,-0.001
2.04,1.92,2.16,0.0119,0.0003,-0.0003,0.001,-0.001
2.2800000000000002,2.16,2.4,0.0097,0.0006,-0.0006,0.0008,-0.0008
2.52,2.4,2.64,0.01,0.0005,-0.0005,0.0009,-0.0009
2.76,2.64,2.88,0.0117,0.0005,-0.0005,0.001,-0.001
3.0,2.88,3.12,0.0109,0.0005,-0.0005,0.0009,-0.0009
3.24,3.12,3.36,0.0104,0.0005,-0.0005,0.0009,-0.0009
3.48,3.36,3.6,0.0104,0.001,-0.001,0.0009,-0.0009
3.7199999999999998,3.6,3.84,0.0086,0.0008,-0.0008,0.0007,-0.0007
3.96,3.84,4.08,0.0097,0.0007,-0.0007,0.0008,-0.0008
4.2,4.08,4.32,0.0083,0.0008,-0.0008,0.0007,-0.0007
4.4399999999999995,4.32,4.56,0.0065,0.0007,-0.0007,0.0006,-0.0006
4.68,4.56,4.8,0.006,0.0006,-0.0006,0.0005,-0.0005

#: PARTICLE,,,CHARGED
#: HARMONIC,,,4
#: CORRELATOR,,,2
#: ETARAP GAP,,,(0.8, 2.6)
#: CENTRALITY [PCT],,,30 TO 40
ETARAP,ETARAP LOW,ETARAP HIGH,V_4_2,stat +,stat -,sys +,sys -
-3.24,-3.36,-3.12,0.013,0.001,-0.001,0.001,-0.001
-3.0,-3.12,-2.88,0.014,0.001,-0.001,0.001,-0.001
-2.76,-2.88,-2.64,0.016,0.001,-0.001,0.001,-0.001
-2.52,-2.64,-2.4,0.015,0.001,-0.001,0.001,-0.001
-2.2800000000000002,-2.4,-2.16,0.013,0.001,-0.001,0.001,-0.001
-2.04,-2.16,-1.92,0.015,0.001,-0.001,0.001,-0.001
-1.7999999999999998,-1.92,-1.68,0.015,0.001,-0.001,0.002,-0.002
-1.08,-1.2,-0.96,0.0118,0.002,-0.002,0.0004,-0.0004
-0.84,-0.96,-0.72,0.0147,0.0006,-0.0006,0.0005,-0.0005
-0.6,-0.72,-0.48,0.0158,0.0009,-0.0009,0.0006,-0.0006
-0.36,-0.48,-0.24,0.0177,0.0011,-0.0011,0.0006,-0.0006
-0.12,-0.24,0.0,0.0174,0.0012,-0.0012,0.0006,-0.0006
0.11999999999999966,-2.22e-16,0.23999999999999955,0.0174,0.0012,-0.0012,0.0006,-0.0006
0.36,0.24,0.48,0.0177,0.0011,-0.0011,0.0006,-0.0006
0.6,0.48,0.72,0.0158,0.0009,-0.0009,0.0006,-0.0006
0.84,0.72,0.96,0.0147,0.0006,-0.0006,0.0005,-0.0005
1.08,0.96,1.2,0.0118,0.002,-0.002,0.0004,-0.0004
1.7999999999999998,1.68,1.92,0.015,0.001,-0.001,0.001,-0.001
2.04,1.92,2.16,0.015,0.001,-0.001,0.001,-0.001
2.2800000000000002,2.16,2.4,0.013,0.001,-0.001,0.001,-0.001
2.52,2.4,2.64,0.015,0.001,-0.001,0.001,-0.001
2.76,2.64,2.88,0.016,0.001,-0.001,0.001,-0.001
3.0,2.88,3.12,0.014,0.001,-0.001,0.001,-0.001
3.24,3.12,3.36,0.013,0.001,-0.001,0.001,-0.001
3.48,3.36,3.6,0.0104,0.0009,-0.0009,0.001,-0.001
3.7199999999999998,3.6,3.84,0.0093,0.0021,-0.0021,0.0009,-0.0009
3.96,3.84,4.08,0.01,0.001,-0.001,0.001,-0.001
4.2,4.08,4.32,0.0068,0.001,-0.001,0.0006,-0.0006
4.4399999999999995,4.32,4.56,0.0064,0.001,-0.001,0.0006,-0.0006
4.68,4.56,4.8,0.0045,0.0013,-0.0013,0.0004,-0.0004

#: PARTICLE,,,CHARGED
#: HARMONIC,,,4
#: CORRELATOR,,,2
#: ETARAP GAP,,,(0.8, 2.6)
#: CENTRALITY [PCT],,,40 TO 50
ETARAP,ETARAP LOW,ETARAP HIGH,V_4_2,stat +,stat -,sys +,sys -
-3.24,-3.36,-3.12,0.014,0.002,-0.002,0.002,-0.002
-3.0,-3.12,-2.88,0.017,0.003,-0.003,0.002,-0.002
-2.76,-2.88,-2.64,0.015,0.001,-0.001,0.002,-0.002
-2.52,-2.64,-2.4,0.012,0.001,-0.001,0.001,-0.001
-2.2800000000000002,-2.4,-2.16,0.013,0.001,-0.001,0.002,-0.002
-2.04,-2.16,-1.92,0.014,0.002,-0.002,0.002,-0.002
-1.7999999999999998,-1.92,-1.68,0.016,0.003,-0.003,0.002,-0.002
-1.08,-1.2,-0.96,0.017,0.004,-0.004,0.001,-0.001
-0.84,-0.96,-0.72,0.0154,0.0006,-0.0006,0.001,-0.001
-0.6,-0.72,-0.48,0.017,0.001,-0.001,0.001,-0.001
-0.36,-0.48,-0.24,0.019,0.002,-0.002,0.001,-0.001
-0.12,-0.24,0.0,0.019,0.002,-0.002,0.001,-0.001
0.11999999999999966,-2.22e-16,0.23999999999999955,0.019,0.002,-0.002,0.001,-0.001
0.36,0.24,0.48,0.019,0.002,-0.002,0.001,-0.001
0.6,0.48,0.72,0.017,0.001,-0.001,0.001,-0.001
0.84,0.72,0.96,0.0154,0.0006,-0.0006,0.001,-0.001
1.08,0.96,1.2,0.017,0.004,-0.004,0.001,-0.001
1.7999999999999998,1.68,1.92,0.016,0.003,-0.003,0.002,-0.002
2.04,1.92,2.16,0.014,0.002,-0.002,0.002,-0.002
2.2800000000000002,2.16,2.4,0.013,0.001,-0.001,0.002,-0.002
2.52,2.4,2.64,0.012,0.001,-0.001,0.001,-0.001
2.76,2.64,2.88,0.015,0.001,-0.001,0.002,-0.002
3.0,2.88,3.12,0.017,0.003,-0.003,0.002,-0.002
3.24,3.12,3.36,0.014,0.002,-0.002,0.002,-0.002
3.48,3.36,3.6,0.013,0.002,-0.002,0.001,-0.001
3.7199999999999998,3.6,3.84,0.009,0.003,-0.003,0.001,-0.001
3.96,3.84,4.08,0.0081,0.0027,-0.0027,0.0009,-0.0009
4.2,4.08,4.32,0.015,0.007,-0.007,0.002,-0.002
4.4399999999999995,4.32,4.56,0.0061,0.0019,-0.0019,0.0007,-0.0007
4.68,4.56,4.8,0.006,0.0031,-0.0031,0.0007,-0.0007

